Date,Open,High,Low,Close,Volume,Ticker
2023-08-02,71.25133952244563,74.05734009050117,69.91058707612152,73.01346588134766,5006700,AFL
2023-08-03,73.32951050761484,74.05734888892135,72.47717643611023,73.78919982910156,2800600,AFL
2023-08-04,74.0860747620927,74.90967958385151,73.29119915166045,73.59765625,2607800,AFL
2023-08-07,73.84664548889764,75.11078177131975,73.79875860513036,74.65109252929688,2302500,AFL
2023-08-08,74.01901359488144,74.2680121901509,73.29117548144599,73.79874420166016,3302700,AFL
2023-08-09,74.02860446171208,74.02860446171208,72.37181624474242,72.46758270263672,2995800,AFL
2023-08-10,72.86024148645473,73.54019289950429,72.27605654024777,72.50589752197266,1850100,AFL
2023-08-11,72.38140043869254,73.29119281578137,72.2281682495126,73.2145767211914,1676400,AFL
2023-08-14,73.233726447922,73.5784915296366,72.8985402036195,73.39653015136719,1817700,AFL
2023-08-15,72.8793839216326,72.97515037804753,72.42927353931888,72.5250473022461,1934500,AFL
2023-08-16,72.31436202485608,73.17627480891231,72.31436202485608,72.62081909179688,1608000,AFL
2023-08-17,72.95600259046297,73.45399256534628,72.35266731784256,72.41012573242188,1664700,AFL
2023-08-18,71.76849169245405,72.48675119359866,71.31838123602793,71.68229675292969,2864400,AFL
2023-08-21,71.73975610875493,71.83552257243117,71.04064704154395,71.2992172241211,2053300,AFL
2023-08-22,71.29921457058934,71.57851806704751,70.653930982892,70.68282318115234,1522000,AFL
2023-08-23,70.86582695913694,70.86582695913694,70.09533393899784,70.470947265625,2482700,AFL
2023-08-24,70.30720331500335,71.81928944854444,70.25904475710873,71.56887817382812,2029700,AFL
2023-08-25,71.78077108448416,71.94449844057844,71.01028551864721,71.51110076904297,1550100,AFL
2023-08-28,71.44369482557225,72.14677027501745,71.07771467329319,71.82894134521484,1419200,AFL
2023-08-29,72.04081049001742,72.08896170125935,71.22215907129548,71.90597534179688,1476400,AFL
2023-08-30,72.22380973844302,72.74389140923441,71.8963549908887,71.92524719238281,1918100,AFL
2023-08-31,72.07934258567347,72.63794965043282,71.72299563067928,71.81930541992188,2774400,AFL
2023-09-01,72.06971649536618,72.4356966323797,71.88672275287648,72.01192474365234,1758300,AFL
2023-09-05,71.85782367985615,72.69573419390872,71.43405183165046,71.46294403076172,2680200,AFL
2023-09-06,71.29922487711862,71.69410457166421,70.90435253053907,71.49185180664062,2240900,AFL
2023-09-07,71.06806973742329,72.5127384362104,71.06806973742329,71.89634704589844,3171100,AFL
2023-09-08,71.98302583232392,72.17565274013904,71.53036178391488,72.06970977783203,2035400,AFL
2023-09-11,72.3586429993663,73.12913597603034,72.2430741964426,72.80167388916016,1880600,AFL
2023-09-12,72.87872270209806,73.88999378835558,72.81130511954525,73.45658874511719,1894300,AFL
2023-09-13,73.69736842797386,73.77441919479043,73.29286292413518,73.5721664428711,2334700,AFL
2023-09-14,74.15965892628333,74.56416439327876,73.70699489742255,74.45822143554688,2855000,AFL
2023-09-15,73.96704000691388,74.24633615463235,73.3410154371383,73.68773651123047,5220700,AFL
2023-09-18,73.6684724187134,74.15966184681739,72.8498282705169,74.08261108398438,2089000,AFL
2023-09-19,74.25596961858227,74.67010827265541,73.60105284814021,74.5160140991211,2100300,AFL
2023-09-20,74.67011065750143,75.12277470640676,74.18855440938343,74.30413055419922,1668400,AFL
2023-09-21,74.15002471356902,74.29449304919198,73.21580447090065,73.35064697265625,2337000,AFL
2023-09-22,73.33137459082528,73.91887371896952,72.86908477232879,73.49510192871094,1456800,AFL
2023-09-25,73.29286271675369,74.15003228825742,73.21581195015513,73.95741271972656,1559200,AFL
2023-09-26,74.38117524340791,74.53526940928035,73.43732184106746,73.62031555175781,1793800,AFL
2023-09-27,73.74552199920625,74.32338801525871,73.12913060235493,74.18855285644531,2345900,AFL
2023-09-28,74.27523185224436,74.90124904161824,73.68773269313832,74.80493927001953,2008900,AFL
2023-09-29,74.83383821194889,74.83383821194889,73.52400462584212,73.91888427734375,2916900,AFL
2023-10-02,73.80330988074742,74.00556262851609,72.92688130708324,73.64921569824219,2333300,AFL
2023-10-03,72.85946130178681,73.61068786793805,72.37790505702678,72.64757537841797,2157600,AFL
2023-10-04,72.58016041096606,73.33138700416156,72.12749634892124,73.26396942138672,2019500,AFL
2023-10-05,73.13875934296392,74.1018717605517,72.86908904171369,73.62031555175781,1946200,AFL
2023-10-06,73.62032681495393,74.85310972239576,73.29286472193395,74.73753356933594,2842600,AFL
2023-10-09,74.73753066187565,75.38281429176709,74.55454427827335,75.30577087402344,1845000,AFL
2023-10-10,75.3057707456963,76.11478174036687,75.1901945973296,75.91252899169922,3145500,AFL
2023-10-11,76.09551692872573,76.90452786179483,75.79694707183747,76.85637664794922,3089800,AFL
2023-10-12,77.04899683875954,77.53055306900178,76.39408007171149,76.9141616821289,2704700,AFL
2023-10-13,77.2994128457079,78.02174723508254,77.02010933339388,77.28977966308594,1937900,AFL
2023-10-16,77.5979777376768,78.73445083881005,77.2897820160796,78.09879302978516,2096300,AFL
2023-10-17,77.90617230548686,79.00412000666421,77.73281175540805,78.3973617553711,1910600,AFL
2023-10-18,78.26252138515093,78.61886829642398,77.31866793125914,77.3860855102539,2047300,AFL
2023-10-19,77.24161781844398,77.76169943846813,76.49039126106415,76.6156005859375,2173000,AFL
2023-10-20,76.3844498545964,76.39408303700534,73.94777641066369,74.71826934814453,3527100,AFL
2023-10-23,74.88199934622143,75.06499307860939,74.30413329674401,74.31376647949219,1963700,AFL
2023-10-24,74.80494051123125,75.34428846746943,74.54490338880358,74.8916244506836,1636500,AFL
2023-10-25,75.09388830626283,76.0184754922941,74.61233202095703,75.3731918334961,2306800,AFL
2023-10-26,75.59469697170171,76.3170313362303,74.60269228675686,74.66047668457031,2494600,AFL
2023-10-27,74.46785742011365,74.70863554257237,73.12913164708038,73.66847229003906,2508100,AFL
2023-10-30,74.15966015878011,74.86273549468874,74.05371719928752,74.54490661621094,2081400,AFL
2023-10-31,74.69900677872423,75.4598665724548,74.24634270605212,75.22872161865234,6776100,AFL
2023-11-01,75.41171406416522,76.36519341176336,74.85310703306108,76.13404846191406,3770100,AFL
2023-11-02,76.13404530458766,78.73444608945705,75.77769103787556,78.7151870727539,3220400,AFL
2023-11-03,78.94632790487614,79.66866223508111,78.22399357467118,79.19673919677734,2707000,AFL
2023-11-06,79.19674692228817,79.43752505584399,77.70391955505583,78.3973617553711,2404400,AFL
2023-11-07,78.35883901680762,78.35883901680762,77.54019480468219,77.99285888671875,2258100,AFL
2023-11-08,77.97359207389646,78.41662297029768,77.19347325066447,77.3572006225586,2189300,AFL
2023-11-09,77.35719499358649,78.2817821033148,77.2801442307845,77.91580200195312,1601200,AFL
2023-11-10,78.23363288182209,78.67666375727923,78.13731575188177,78.47441101074219,1626400,AFL
2023-11-13,78.13731757184082,78.85002614057963,77.68466085121875,78.42625427246094,1831200,AFL
2023-11-14,78.90061753151322,79.53957086296708,78.48433176934012,79.21041107177734,2680600,AFL
2023-11-15,79.11360484979905,79.4717992582704,77.8453886523361,77.85506439208984,2900100,AFL
2023-11-16,77.98093434066817,78.97808225049144,77.8647589719857,78.5230712890625,2326000,AFL
2023-11-17,78.6973235322877,79.34595266346855,78.51338106169024,79.1620101928711,1831100,AFL
2023-11-20,78.63924524595824,79.01680595482063,78.22295941489692,78.5811538696289,2403200,AFL
2023-11-21,78.72636913660175,79.79128411752086,78.41657555331507,79.28787231445312,1924800,AFL
2023-11-22,79.40404500885275,80.08172359046686,79.04585054237326,79.80097198486328,1621300,AFL
2023-11-24,80.01394904301787,80.78842928231442,79.85904856352172,80.2947006225586,895100,AFL
2023-11-27,80.22692899693516,80.44958919111062,79.83968520603669,80.32373809814453,2021500,AFL
2023-11-28,80.19789076780197,80.38183325591316,79.54926157486311,79.55894470214844,2181200,AFL
2023-11-29,79.6170191294328,79.87841183230181,79.00711513284035,79.02647399902344,2158200,AFL
2023-11-30,79.21040800308083,80.38181501263739,78.7166720284544,80.072021484375,6219400,AFL
2023-12-01,79.63638417802132,80.43990636854441,79.39435773105461,79.9752197265625,2016200,AFL
2023-12-04,79.68479766711417,80.67226986346289,79.4718131782522,80.0914077758789,2217300,AFL
2023-12-05,79.96553660058676,80.55608172207039,79.72351015362005,79.9752197265625,3017900,AFL
2023-12-06,80.15916393576265,80.4399081206253,78.90062342969883,79.123291015625,1827900,AFL
2023-12-07,79.40404056928124,79.83000951756158,79.2104223488238,79.38468170166016,1798400,AFL
2023-12-08,79.38468357745855,79.975228765688,79.21042422050458,79.91714477539062,1729300,AFL
2023-12-11,80.06235495716828,80.73035039155451,79.86873673163754,80.45928192138672,1571500,AFL
2023-12-12,80.44958914493668,81.68876336625176,80.2850129343691,81.65972137451172,2814600,AFL
2023-12-13,81.34024668339973,81.94047494293667,81.04981937283242,81.34992980957031,2512900,AFL
2023-12-14,81.38866125736462,81.48547036841539,78.13582490083876,78.6876449584961,3841600,AFL
2023-12-15,78.27135072384021,78.44561005943342,77.41942029764063,78.00028228759766,6747500,AFL
2023-12-18,78.37784995201908,78.94903625317902,77.85507189853868,78.69732666015625,2282800,AFL
2023-12-19,78.71667900310904,79.61701767846763,78.23262611068098,79.48148345947266,2032300,AFL
2023-12-20,78.98775520098957,79.3749990301877,78.08742382324188,78.1455078125,2133700,AFL
2023-12-21,78.2616712331671,78.87158262910383,78.03901102993726,78.619873046875,1632400,AFL
2023-12-22,78.91031000152506,79.23946244563237,78.02933013159992,78.85221862792969,1135300,AFL
2023-12-26,78.6295639834867,79.35564342329572,78.37785437625556,79.11361694335938,878900,AFL
2023-12-27,78.87158507697656,79.34595487715785,78.69732572788077,79.29755401611328,1149900,AFL
2023-12-28,79.24914632542065,79.95585946733772,78.978077866271,79.49117279052734,1411900,AFL
2023-12-29,79.60735092553747,80.00427050138542,79.38468332001658,79.86873626708984,1390600,AFL
2024-01-02,79.91714244262492,80.64322184439537,79.66543284858058,80.62385559082031,1888000,AFL
2024-01-03,80.71097960755431,81.25311646785077,80.0236254065182,80.5367202758789,2042300,AFL
2024-01-04,80.09139565047106,80.86587585464348,79.52989251685484,79.67510986328125,2470500,AFL
2024-01-05,79.8300012460663,80.1882030414657,79.58797480254097,80.08171081542969,1920600,AFL
2024-01-08,79.87841763522862,80.27533720233649,78.95871262440394,80.22693634033203,1416500,AFL
2024-01-09,79.9461801404095,79.9461801404095,77.60336583592728,77.98092651367188,2851800,AFL
2024-01-10,78.51337348666735,80.04298231780437,77.84538555326898,80.00425720214844,2058900,AFL
2024-01-11,79.98490622727627,80.15916557188712,79.22977747658837,80.05267333984375,1587000,AFL
2024-01-12,80.27534120939464,80.35279145574181,79.64607088343246,80.10108184814453,1086400,AFL
2024-01-16,79.83968975585232,80.1107582091103,79.48148793629777,79.89777374267578,1336100,AFL
2024-01-17,79.76223300619358,80.82714786539101,79.38467235053322,80.18820190429688,1175200,AFL
2024-01-18,79.83968127918797,81.03044719901227,79.38467040121617,80.94332122802734,1459100,AFL
2024-01-19,81.55323392090497,81.75653526104591,80.73034543384077,81.67909240722656,2250300,AFL
2024-01-22,81.80493927001953,82.27930903910953,81.63067993234509,81.80493927001953,1808700,AFL
2024-01-23,81.39833099292932,82.15345227538197,81.12726257215765,81.94046783447266,1200900,AFL
2024-01-24,82.45357005046543,82.76336361416821,82.00824226427152,82.28899383544922,1559100,AFL
2024-01-25,82.53102143384446,82.66655565821749,81.78558319979282,82.18250274658203,1372600,AFL
2024-01-26,82.36644350021221,82.65687080950487,81.75653211718151,82.58910369873047,1168000,AFL
2024-01-29,82.22123443191114,82.57943627410893,81.38866276652527,81.89207458496094,1737600,AFL
2024-01-30,81.92111426697224,83.01507114612582,81.5241873494191,82.99571228027344,1663600,AFL
2024-01-31,83.25709884706944,83.45071705275447,81.60163881446086,81.65003967285156,2820000,AFL
2024-02-01,76.35450911723476,77.2548478304048,72.68538715221109,73.76966094970703,9777500,AFL
2024-02-02,74.4570216696403,75.14437591097223,73.76966004224717,74.36988830566406,4071300,AFL
2024-02-05,73.72127133008001,74.1665991913864,73.03391697549436,73.8955307006836,3068700,AFL
2024-02-06,73.76966032265643,74.92170860876462,73.27593167380542,74.4666976928711,3157100,AFL
2024-02-07,74.9023545710151,76.49972336366314,74.78617920646943,76.31578826904297,3192400,AFL
2024-02-08,76.12216333792693,76.45132318070054,74.94108035849469,75.6187515258789,1924900,AFL
2024-02-09,75.25086380808327,75.86076777655123,75.08628021584141,75.73491668701172,1950900,AFL
2024-02-12,75.60906973756192,76.39324054348948,75.60906973756192,76.00599670410156,2333400,AFL
2024-02-13,76.35451380692955,76.78047537379639,74.55383626999183,75.57034301757812,2973800,AFL
2024-02-14,75.73492790524422,76.54813331699084,75.70587852391452,76.40291595458984,1927600,AFL
2024-02-15,76.6643051356451,77.9809296912991,76.5094046533039,77.61304473876953,1894700,AFL
2024-02-16,77.36134604487359,77.71954050093551,76.81920171813732,76.8482437133789,2185600,AFL
2024-02-20,76.40983298618193,77.37433089684068,76.36111789222876,76.75081634521484,2173300,AFL
2024-02-21,77.23794166189755,77.56918796606428,76.57545648644425,77.21846008300781,2087800,AFL
2024-02-22,77.29639135036089,78.11475886218444,77.16974250944244,77.5984115600586,2073400,AFL
2024-02-23,77.65687007821421,78.48497473044924,77.4912506343433,78.3388442993164,1871000,AFL
2024-02-26,78.03681606788615,78.53368178146172,77.54969485968101,77.6471176147461,2056200,AFL
2024-02-27,77.52046739285016,78.23166761460313,77.36459247410409,78.14398193359375,1663000,AFL
2024-02-28,78.13424221301808,78.88441306861486,77.99784886343323,78.48497009277344,1759500,AFL
2024-02-29,78.8844031043389,79.16693427361393,78.27062567585622,78.66032409667969,4338000,AFL
2024-03-01,78.48496334706644,78.70904236377079,78.0855278384362,78.35831451416016,2197400,AFL
2024-03-04,77.73480365620905,77.74454816162448,76.59494180763762,77.68608856201172,2540300,AFL
2024-03-05,77.5594394193091,78.8454391125551,77.17948547127368,78.74801635742188,2033600,AFL
2024-03-06,79.05978279987195,80.09247750319975,78.56291702834153,80.04376983642578,1914500,AFL
2024-03-07,80.22886995826654,80.77445082330063,79.95608324218976,80.17041778564453,1534200,AFL
2024-03-08,80.38474699127322,80.56984800324508,79.88788125833811,79.99504852294922,1904200,AFL
2024-03-11,79.80020789190743,81.04723712060382,79.80020789190743,81.02774810791016,1739100,AFL
2024-03-12,80.89135868266385,81.30053877455478,80.33604071998874,80.80368041992188,1844300,AFL
2024-03-13,81.18362251322847,82.06044217640833,80.98876956981084,81.64151763916016,2268500,AFL
2024-03-14,82.079919802346,82.08966430726765,80.82314625111232,81.41743469238281,2488000,AFL
2024-03-15,80.94979428265846,82.32347958072242,80.45293602976155,82.19683074951172,6153800,AFL
2024-03-18,82.27477300085546,82.97622876325168,81.69022900981864,82.3137435913086,2381800,AFL
2024-03-19,82.6644759324414,82.85932889521985,81.80714519485782,82.16761016845703,3025900,AFL
2024-03-20,81.93378436733491,82.92751577791623,81.79739102594212,82.79112243652344,2134000,AFL
2024-03-21,82.84957476484875,83.03468319976548,82.34296455335442,82.83008575439453,2063300,AFL
2024-03-22,82.91776817822642,83.02493543287552,81.98249640091743,81.99224090576172,1659700,AFL
2024-03-25,82.06043338805353,82.8982749399405,81.45640047746815,82.62548828125,1585000,AFL
2024-03-26,82.40142927194958,83.14184819186404,82.15786865629559,82.76189422607422,1690200,AFL
2024-03-27,83.10287744234883,83.64845079305074,82.5280705768198,83.41463470458984,1819300,AFL
2024-03-28,83.78485374150445,84.03815886890618,83.4633519374423,83.6484603881836,2564000,AFL
2024-04-01,83.638708397981,83.69716799623052,82.83982992878092,82.99571228027344,1360500,AFL
2024-04-02,83.07364760635632,83.59000233085625,82.53781873686812,82.7424087524414,1818000,AFL
2024-04-03,82.7813719168378,83.43411249363267,82.46961466875076,82.9859619140625,1397200,AFL
2024-04-04,83.29772373452529,83.83356001825007,81.89481232468553,82.18708801269531,1472100,AFL
2024-04-05,82.49885027190473,83.59000448259674,82.39168300867247,83.21978759765625,1888200,AFL
2024-04-08,83.19056685167303,83.47309806987968,82.74241619161845,82.94700622558594,1537100,AFL
2024-04-09,82.94700704980839,83.21005669100934,80.49191918492245,81.02774810791016,2500600,AFL
2024-04-10,80.5503635878919,81.33949756961911,80.37499965496586,80.7841796875,2084200,AFL
2024-04-11,80.61856346470313,80.82315348910299,77.42304938913946,77.58866882324219,3399000,AFL
2024-04-12,77.41330259602206,78.67982072817675,77.26716474494577,78.2121810913086,2882700,AFL
2024-04-15,78.972098488028,79.4202491677405,77.94914827331928,78.20244598388672,2437400,AFL
2024-04-16,78.3875405961478,78.72852394080275,77.63737723790693,78.35831451416016,2114300,AFL
2024-04-17,78.56290504679629,78.86491780652933,77.87119384790088,78.19269561767578,1961100,AFL
2024-04-18,78.88442053234728,79.23514844528714,78.04657134397773,78.8941650390625,2129900,AFL
2024-04-19,79.37152075412389,81.3979465062843,78.90388118328733,81.08618927001953,6558400,AFL
2024-04-22,81.54409258136432,81.90456497470625,80.8718703247,81.36872863769531,1809300,AFL
2024-04-23,81.81688298566073,81.99224692132714,81.35898785181621,81.59280395507812,1764500,AFL
2024-04-24,81.32976423541369,82.28451768854522,81.1154297038878,82.1091537475586,2431500,AFL
2024-04-25,81.9240465653469,82.16760718531697,81.07646036489446,81.57332611083984,1849600,AFL
2024-04-26,81.28104171467983,81.69996623361153,80.96928445172225,81.45640563964844,1838800,AFL
2024-04-29,81.69022760914042,82.61576239255274,81.0180053757702,82.36245727539062,2001600,AFL
2024-04-30,81.91431644492421,82.32349653731295,81.4759028320384,81.49539184570312,2375300,AFL
2024-05-01,81.25182357851327,83.1223673391846,80.00479440473237,82.39168548583984,2334200,AFL
2024-05-02,81.59280449331752,82.38193849258205,78.51419480972758,81.87533569335938,4761600,AFL
2024-05-03,81.80713775120671,82.09940601946003,79.84890839252613,81.06671142578125,2938500,AFL
2024-05-06,81.6415234637889,82.90803423840232,81.12516870155324,82.54756927490234,1958000,AFL
2024-05-07,82.95674308552513,83.28798193868991,82.45013286754637,82.49884796142578,2293200,AFL
2024-05-08,82.6547337168148,83.05417672692056,82.2065830393249,82.6449966430664,1698700,AFL
2024-05-09,82.47936833890455,83.35618058648213,82.12864046672154,83.18081665039062,1314300,AFL
2024-05-10,83.54128357203848,83.94072651316797,83.22952630966792,83.86278533935547,1258600,AFL
2024-05-13,83.8628007987071,84.26223638058948,83.29773833372144,83.65821075439453,1759700,AFL
2024-05-14,83.65820100278046,84.34991224326912,83.33669921367334,84.0771255493164,1561100,AFL
2024-05-15,83.93097862813275,85.34362704041646,83.56076178387255,85.22672271728516,1964500,AFL
2024-05-16,85.70410792671488,85.81127518885829,84.85651433509337,84.8954849243164,1646700,AFL
2024-05-17,85.26569897698803,86.13278162648372,84.46682043697562,86.09381103515625,2300200,AFL
2024-05-20,86.2301986775342,86.30813242214748,85.2949268462567,85.43132019042969,1996200,AFL
2024-05-21,85.48030343803512,85.95062477694701,85.30393387038117,85.8232421875,1357400,AFL
2024-05-22,85.64688075429889,86.07800055315566,85.45091041345114,85.89183807373047,1690800,AFL
2024-05-23,85.73506509514148,86.0976046330111,84.91201205847025,85.02958679199219,1827100,AFL
2024-05-24,85.23534913219049,85.94082742773365,84.90221075679753,85.92123413085938,1311000,AFL
2024-05-28,85.73507304100262,85.73507304100262,85.16677019129531,85.49991607666016,2230900,AFL
2024-05-29,85.22556116572305,85.73506914456006,84.81402715244553,85.42152404785156,1509500,AFL
2024-05-30,85.40193114888702,86.61691746987141,85.2157611771417,86.20539093017578,1566000,AFL
2024-05-31,86.22499013323298,88.09646793914003,86.22499013323298,88.0572738647461,4671800,AFL
2024-06-03,87.9004972420571,88.01807946480398,86.78349229023023,87.11663818359375,2285800,AFL
2024-06-04,86.69530271392372,87.43996762499143,86.05841215207263,86.26417541503906,2182100,AFL
2024-06-05,86.37194875956392,86.8814566737174,85.93102111749465,86.59730529785156,2032100,AFL
2024-06-06,86.66589830468834,87.21460779419448,86.13679706290326,86.56791687011719,1485600,AFL
2024-06-07,86.67570085556922,87.48896098627951,86.30336840469792,86.9990463256836,1683700,AFL
2024-06-10,86.88147112001832,86.9598592661541,86.16619984416829,86.6169204711914,2987000,AFL
2024-06-11,86.1857903875519,86.50913587339569,85.32354323413998,85.80365753173828,2193600,AFL
2024-06-12,85.93103392052919,86.50913714390728,85.36273855962988,86.4111557006836,1684400,AFL
2024-06-13,86.22498142241069,86.22498142241069,85.27454577201476,85.54889678955078,1584800,AFL
2024-06-14,84.94140115801207,85.54889051643754,84.71603713841603,85.28433990478516,1330700,AFL
2024-06-17,85.18636080040734,86.22497745486137,84.80422797563637,86.18578338623047,2632600,AFL
2024-06-18,86.09759575903732,87.21460046539393,85.91142581614334,87.19499969482422,2782800,AFL
2024-06-20,87.19500541853137,88.23362953729809,86.91085403064734,87.94947814941406,1652500,AFL
2024-06-21,87.95928668699348,88.41980772588177,87.7241297114674,87.8613052368164,5577500,AFL
2024-06-24,87.69473065571367,89.31145064893677,87.27340371778892,88.60597229003906,2108500,AFL
2024-06-25,88.60596162093204,89.0958762583417,87.978871483088,88.1944351196289,1865800,AFL
2024-06-26,87.56735554272142,87.89069356102439,86.46014354431921,87.42037963867188,2686200,AFL
2024-06-27,87.54775001563209,87.55755040217133,86.9206598362033,87.36158752441406,1993800,AFL
2024-06-28,87.54774662040191,88.3904004179871,87.03823867268972,87.50855255126953,3455200,AFL
2024-07-01,88.00826794659254,88.44918814399406,87.10682677939134,87.26359558105469,1850600,AFL
2024-07-02,86.68550152542521,87.70452491985795,86.42094342155568,87.62613677978516,1898600,AFL
2024-07-03,87.33217807572136,87.92987451430706,87.24399703175162,87.29298400878906,1292700,AFL
2024-07-05,87.20481260991082,87.26359997905936,86.75409200359432,87.2538070678711,1687200,AFL
2024-07-08,87.4203744606886,88.018070953051,86.67570207298218,86.73448944091797,1585300,AFL
2024-07-09,86.73448163056327,87.83189307807271,86.22497371148981,87.13621520996094,1895500,AFL
2024-07-10,87.13622339009635,88.42959781816737,86.91085935297207,88.3904037475586,1413100,AFL
2024-07-11,88.93909690779533,90.6733988504807,88.55696410188239,90.55581665039062,2122100,AFL
2024-07-12,90.98695648113211,91.2025201399986,90.13450223257054,90.77139282226562,1526900,AFL
2024-07-15,90.98694878557097,91.96677807899688,90.73219107613905,91.48666381835938,1515000,AFL
2024-07-16,91.6238460894401,92.55468099675163,91.34949506309584,91.66304016113281,1944500,AFL
2024-07-17,91.90799998451573,92.93681636108937,90.95756427793935,92.16275024414062,2120700,AFL
2024-07-18,91.84919818465319,93.5638994913114,91.39847759539214,92.38810729980469,1523500,AFL
2024-07-19,92.51548666283777,92.53508743638098,90.57542871032804,91.03594970703125,5323200,AFL
2024-07-22,91.27110396440895,92.65265943819568,91.12412806919643,92.5938720703125,1411300,AFL
2024-07-23,92.57427964009686,92.73104844775548,92.06476419532088,92.4175033569336,1040000,AFL
2024-07-24,92.74084203572941,92.91721160360656,91.82960051428152,92.24112701416016,1673100,AFL
2024-07-25,92.81923886800918,93.53451011688448,92.10396014362911,92.22154235839844,1264800,AFL
2024-07-26,92.2215321796121,93.32873654667468,92.13334365939254,92.90740966796875,1146700,AFL
2024-07-29,92.97601069255956,93.39733763142544,92.17255088768796,92.63307189941406,1204100,AFL
2024-07-30,93.09359227608844,94.28898532590249,92.99561083235885,93.43653106689453,1903000,AFL
2024-07-31,93.4365224259243,94.0342188955566,92.95640816319654,93.45611572265625,4508600,AFL
2024-08-01,102.27458509672849,102.79390093284522,98.8255890660287,99.59965515136719,7552800,AFL
2024-08-02,98.26708983478423,99.70744022558488,95.57255902833553,97.23826599121094,3471900,AFL
2024-08-05,97.19905890125075,97.19905890125075,94.03421460054312,95.21000671386719,2901100,AFL
