Date,Open,High,Low,Close,Volume
2023-05-31,90.20528427411608,90.39875110060554,87.2355234677561,87.39997100830078,2427600
2023-06-01,87.58379182247636,89.07351038033025,87.58379182247636,88.16419982910156,1396700
2023-06-02,89.38305102313342,91.6659953032869,89.38305102313342,91.26937866210938,1094400
2023-06-05,91.26938770763863,91.68534812313621,89.92477302550907,90.8340835571289,1227900
2023-06-06,90.21497179895395,92.19803286457922,90.20529624225985,91.791748046875,1045700
2023-06-07,92.13031632743247,94.04567058714801,91.68533667483509,93.70709991455078,953700
2023-06-08,93.32015504815851,93.46525886774337,91.71435223724995,92.3528060913086,897400
2023-06-09,92.6236604803026,93.25243876379803,92.29476538510336,92.55594635009766,865600
2023-06-12,92.56562584634888,93.02028104577342,91.3274203382998,91.6756591796875,815000
2023-06-13,91.74338879578406,94.17143720103732,91.74338879578406,94.14241790771484,873100
2023-06-14,94.80019923698292,95.82558678540539,94.39391444009328,95.05171203613281,1307300
2023-06-15,94.62609167551511,97.0057696515447,94.62609167551511,96.89936065673828,1068500
2023-06-16,97.5668310201297,97.5861747548434,96.13515110181385,96.82196807861328,2049100
2023-06-20,95.96101775411493,96.20285500387862,94.91628644415407,95.6514663696289,1169500
2023-06-21,95.53538354041514,96.90901726624017,95.35158487981647,96.58979034423828,1089600
2023-06-22,96.3189475228818,96.3189475228818,94.07469795429924,95.08074188232422,1090700
2023-06-23,94.10370520231723,94.53901666042789,93.45558317345531,94.01664733886719,1477100
2023-06-26,94.21979821252782,95.27420512628092,94.04567508967193,94.72281646728516,628200
2023-06-27,94.70346687216987,97.59583826365045,94.50999264747853,97.276611328125,1155100
2023-06-28,97.84734429523594,99.13392012433475,97.05411847960484,98.6502456665039,1237000
2023-06-29,98.9017571013784,100.75907274171779,98.8630622567581,100.27539825439453,980500
2023-06-30,101.2272588067918,101.2661110710517,100.40166856962585,100.79017639160156,907600
2023-07-03,100.4405142611089,101.94600049852575,100.07142147994884,100.97471618652344,367600
2023-07-05,100.29482522368647,101.01357357616811,98.98359281798123,100.17826843261719,698800
2023-07-06,99.56636584139851,100.09086030622774,98.27455581192902,100.0034408569336,721300
2023-07-07,100.01314396669821,102.0722619073644,99.53721674215134,101.33409118652344,820700
2023-07-10,101.52834725839463,102.44135687677544,100.82902137285284,101.00385284423828,739100
2023-07-11,101.55748987669595,102.54820406944053,101.0232879271637,102.14026641845703,881900
2023-07-12,103.24752947705251,103.29608924841637,101.01357250559269,101.81974029541016,1087500
2023-07-13,102.55791522961354,103.58748172249202,101.92658630407698,102.8784408569336,681700
2023-07-14,103.50977694007894,103.50977694007894,101.85859644448671,102.1014175415039,642900
2023-07-17,101.82944958034366,104.2673754188193,101.29524762415072,103.55834197998047,725300
2023-07-18,104.21882260927325,107.6863077381467,103.92743431529243,106.64703369140625,1259200
2023-07-19,106.37505696287985,107.67658182335808,106.01568650202164,106.44304656982422,895100
2023-07-20,106.84127806315989,107.77371014611009,106.1710894931004,107.75428771972656,625100
2023-07-21,107.86113100427836,107.86113100427836,105.88941753133648,106.32649993896484,839400
2023-07-24,106.33621095818891,107.5114640999541,105.9574032546769,106.50132751464844,848900
2023-07-25,106.45276080376512,107.67658113120834,106.02540073870964,106.9286880493164,830200
2023-07-26,106.53046635149676,108.40504541784277,106.46247674433648,107.56974029541016,1394400
2023-07-27,105.71459240128577,107.89027483103646,103.38351572847175,105.36493682861328,1802900
2023-07-28,106.69558141087583,107.5697387837314,105.47176108887805,106.0448226928711,927500
2023-07-31,106.20995288158456,107.43377336066216,105.87000480692753,106.9092788696289,733000
2023-08-01,105.93799431764877,107.22980441038705,105.62718359108062,106.34593200683594,582400
2023-08-02,105.55918374315597,105.78258240480412,104.3839305656786,105.442626953125,653000
2023-08-03,105.14152798018654,106.81213820164162,104.48105434403712,106.50132751464844,802600
2023-08-04,106.47219376990219,107.21036454502033,104.42278318596595,104.74330139160156,856000
2023-08-07,105.58832313577727,106.39449094259135,105.28722735191414,105.81172180175781,413000
2023-08-08,104.2770739144707,105.55916878184901,103.0241163878925,105.19979095458984,590700
2023-08-09,104.85013647668255,105.01526043834701,103.13096653842157,103.34465026855469,752100
2023-08-10,104.07312064906478,104.85014369082558,103.2669528518442,103.48063659667969,730900
2023-08-11,102.95614745249857,104.69474743550933,102.73274877767759,104.37422180175781,517800
2023-08-14,104.21881494093475,104.29651205800889,103.12125886996819,104.04398345947266,500400
2023-08-15,103.04356604628084,103.44179623663004,101.43123767661227,102.04314422607422,529100
2023-08-16,101.76146586358978,102.6841905127733,101.3535281838979,101.36324310302734,512200
2023-08-17,101.71288243648739,102.30536639030355,101.11068356580088,101.3923568725586,471600
2023-08-18,100.3336780594939,102.58705749416815,100.3336780594939,102.08198547363281,622900
2023-08-21,102.48021869177322,102.82016674829401,101.08156679030267,101.82945251464844,563200
2023-08-22,102.09168958494855,102.26652104888628,99.3138159969998,99.4886474609375,890500
2023-08-23,99.7217651534777,100.24625960600774,99.07100639971907,99.77033233642578,1051300
2023-08-24,99.28469392031273,100.95530429695874,98.92531601965358,99.03215789794922,972600
2023-08-25,99.53722819743078,99.92573602771718,97.91517762370644,99.333251953125,759200
2023-08-28,99.56636012222049,100.82902532252209,98.62421312342157,100.26568603515625,620600
2023-08-29,100.05200087907424,101.63519166880148,99.62463340269896,101.34380340576172,649200
2023-08-30,101.19811281534426,102.14996727229973,100.69304083342779,101.97513580322266,771400
2023-08-31,102.29568032963701,102.29568032963701,101.0427224710907,101.58663940429688,710300
2023-09-01,102.35393346735353,103.71373292426,102.3345110425354,103.35436248779297,581000
2023-09-05,103.19895866444533,104.3159371108757,102.34423113333656,103.22809600830078,827200
2023-09-06,102.79102291278299,103.10183360345339,100.85816175143728,102.12083435058594,832300
2023-09-07,101.89744072911238,102.44135757253407,100.53764121024689,100.97471618652344,1000200
2023-09-08,101.29525877467906,103.37380695810148,100.89702858302746,103.27667999267578,694800
2023-09-11,104.03427228810737,104.90842972690352,103.43207329464518,103.76231384277344,710700
2023-09-12,103.82058574690284,105.44262886680342,103.82058574690284,104.7918701171875,833400
2023-09-13,105.35521794810543,105.37464037518005,102.49963949787492,103.15039825439453,876500
2023-09-14,104.1119751784703,105.54947191268315,103.55834337767139,105.53976440429688,786700
2023-09-15,104.84043696406776,105.51061813840596,103.83030033296934,104.57818603515625,2440300
2023-09-18,104.16052945097174,104.38392810735867,103.28637207210535,104.08283233642578,568000
2023-09-19,103.60689239359523,104.23822865780653,103.15038759623766,103.40292358398438,892100
2023-09-20,103.86915251292453,105.10268039770126,103.29609088339305,103.45149993896484,540500
2023-09-21,102.33451135530014,102.41221587543191,97.73062598700066,99.45951080322266,1642300
2023-09-22,99.36239184283276,99.75089965408975,98.09000430693817,98.3036880493164,1054500
2023-09-25,97.6140780561858,99.31382568402984,97.31298227626743,98.94474029541016,857300
2023-09-26,98.08999526495917,98.48822536819351,96.7690480795787,96.88560485839844,651300
2023-09-27,97.32268169672356,97.63349236928788,96.06001658144206,96.69135284423828,835000
2023-09-28,96.89532400599256,98.57564169804684,96.89532400599256,97.94430541992188,727400
2023-09-29,98.70508474252306,99.2122692022813,97.57368642075564,97.95407104492188,737200
2023-10-02,97.57367565253216,97.7882530971103,95.06703516517723,95.67174530029297,871500
2023-10-03,95.10604542207824,95.1840674917113,93.17485595356293,93.81858825683594,895600
2023-10-04,93.99415577141822,95.10605031490714,92.83349092075882,94.98900604248047,803400
2023-10-05,94.40380644710616,96.19844077402604,94.01366628520478,95.85707092285156,579700
2023-10-06,95.55472365456134,97.79801674685781,94.83296913280556,96.82266998291016,679800
2023-10-09,95.57421905523364,97.50540875511255,95.57421905523364,97.03723907470703,538400
2023-10-10,97.82727765464331,98.5880468952303,97.51516700616392,97.85653686523438,607500
2023-10-11,97.55416179087878,98.41247154488741,96.71537057693088,97.68096160888672,379300
2023-10-12,97.93456589416857,98.46124656476334,95.66200629318662,96.23745727539062,594900
2023-10-13,96.91044913573467,97.17378947172476,95.70102130595326,96.54956817626953,523700
2023-10-16,97.71021638086977,100.61675233549839,97.690712724302,98.96841430664062,984600
2023-10-17,98.88064796805635,101.67014018745039,98.51001889267646,101.03616333007812,885200
2023-10-18,100.06081763395306,100.06081763395306,96.12042338620684,96.37400817871094,1164300
2023-10-19,96.34474547134398,97.07625549357991,94.32577810762503,94.46232604980469,750000
2023-10-20,94.48183363540217,94.69640364991172,93.07733206375006,93.2041244506836,863700
2023-10-23,93.0188033381993,93.45770631005469,91.61430192217628,91.88739776611328,985800
2023-10-24,92.61891097339155,93.16510268068689,91.4289869470948,92.3360595703125,914100
2023-10-25,91.88741602075355,91.88741602075355,89.41003439368353,89.56609344482422,1892200
2023-10-26,93.07732721031721,96.40325527809348,92.50186884143143,94.0234146118164,1814000
2023-10-27,93.81858752035416,93.85760227551629,91.92641282216093,92.19950866699219,1017700
2023-10-30,92.80421950726262,94.05266181706737,91.59479194980213,93.13583374023438,1170800
2023-10-31,93.10659319800398,93.37968907784851,92.19952048777488,93.08708953857422,834800
2023-11-01,93.27240699076172,94.55011629289898,92.59942279358638,93.6430435180664,1267900
2023-11-02,94.65739458632162,97.39811626923135,94.65739458632162,96.95921325683594,1269000
2023-11-03,98.73434400175111,99.48535764311839,97.83701943428463,98.76360321044922,884400
2023-11-06,98.81236278127417,98.81236278127417,96.79339559411382,97.81751251220703,702100
2023-11-07,97.67121293682413,98.46124134211585,97.22255437077548,97.39811706542969,509700
2023-11-08,97.53466449817229,97.71022719192118,96.81291006445105,96.92994689941406,591800
2023-11-09,97.60294017497766,97.81751763124021,96.53006033496942,96.65685272216797,526600
2023-11-10,97.0372366616734,98.18814601269158,96.28622301119329,98.0223388671875,613500
2023-11-13,97.11526522743773,98.15888584082147,96.61783635450024,98.08085632324219,573000
2023-11-14,99.54387207688283,101.64086876487826,99.39757603924691,100.67527770996094,910900
2023-11-15,101.10444617088477,102.2748592769295,100.85085393609656,101.44581604003906,769800
2023-11-16,101.43605209395872,101.89446621229973,100.25588353466823,100.66552734375,766200
2023-11-17,101.55308734942497,101.93347191567962,100.9776290047681,101.74815368652344,590100
2023-11-20,101.27024989323222,102.0797894421144,100.54848797573725,101.3385238647461,739900
2023-11-21,101.41655023951218,102.0992899334629,100.6265143750211,101.69939422607422,770200
2023-11-22,102.11879186571667,102.41139883892109,101.06542313305057,102.3138656616211,495900
2023-11-24,102.4114054925853,103.35749300060178,102.16756881284105,102.86981964111328,236200
2023-11-27,102.27485508254024,102.84055795182738,101.78718173480405,102.70401000976562,805000
2023-11-28,102.85030928055704,102.85030928055704,99.89500989137494,100.19737243652344,804400
2023-11-29,100.5874973637815,101.88471019455758,100.03155007077807,101.19221496582031,980600
2023-11-30,101.48482129063817,102.74301191312368,100.86060003374612,102.55770111083984,999900
2023-12-01,103.73787619347169,105.79585833740464,103.47452841585297,105.25941467285156,1407900
2023-12-04,104.99606932443022,105.25940964817326,103.55255299500749,104.2743148803711,1252300
2023-12-05,103.93292779299455,103.98169809786357,102.49916714896918,102.58695220947266,860700
2023-12-06,103.29896514793636,104.45962257746869,102.46991455945066,102.48942565917969,815400
2023-12-07,102.81129259047249,103.08438845825695,102.08953072126582,102.77227783203125,648100
2023-12-08,102.6845054844163,104.61569533929492,102.4894391093521,104.41087341308594,660100
2023-12-11,104.59616931342258,105.80560447843744,104.1280071035429,105.37644958496094,793000
2023-12-12,105.66905338366968,106.96626622506373,104.88878052184725,106.9175033569336,790700
2023-12-13,106.96626112068594,107.73678583689596,104.29381348815662,105.09359741210938,1707700
2023-12-14,106.46884853802553,109.50216990606769,106.24451552454927,108.14643859863281,2001200
2023-12-15,107.76604655080992,108.2342162051494,106.94675895734609,107.30763244628906,3529300
2023-12-18,107.69777487157802,108.84868421157614,107.1613386810299,108.65361785888672,908100
2023-12-19,108.77065608889274,111.13100065800921,108.77065608889274,110.8676528930664,1091500
2023-12-20,110.32145930901564,111.92102720712907,109.26808314938843,109.33635711669922,974200
2023-12-21,109.85328054416732,110.22391699997605,106.91749275175648,108.27322387695312,1102800
2023-12-22,108.56583062526063,109.29734059520815,108.26347555223302,108.95597076416016,907100
2023-12-26,109.04375003699259,110.54577721380736,108.79991339329744,109.83377838134766,602600
2023-12-27,109.92156786439965,110.81889246543133,109.48266483490184,110.3799819946289,806500
2023-12-28,110.7506201737438,110.81889414472926,109.62896998643569,109.95083618164062,582700
2023-12-29,109.98020645347947,110.36211558287722,108.99116356510486,109.18701171875,554800
2024-01-02,108.83448061096885,110.05855026645584,108.20775754504977,109.97042083740234,696100
2024-01-03,108.43298229475143,108.68758338661266,107.15994695093418,107.18932342529297,818800
2024-01-04,106.9445207735908,108.9911691992842,106.9445207735908,107.88460540771484,1244000
2024-01-05,107.8943964309791,110.05855069374681,107.22850223696379,109.71581268310547,984100
2024-01-08,109.99000287950395,110.16626920908361,108.94219955120491,110.1270980834961,700100
2024-01-09,108.96177488453331,109.02053530497672,107.86501331796086,108.4329833984375,688800
2024-01-10,109.52974487070568,109.62766894318993,108.08045066723196,108.63862609863281,847400
2024-01-11,108.68759358923788,108.68759358923788,107.45373672357918,108.23713684082031,659100
2024-01-12,108.69739141535443,109.27514873853752,106.6605376029688,106.86618041992188,1180500
2024-01-16,105.7008667423428,107.10120274642011,104.53555002345144,107.04244232177734,1305200
2024-01-17,105.38749700354107,107.8062522122336,105.36790770647518,106.9347152709961,895700
2024-01-18,106.95429897578549,107.54185084786877,105.95545406922925,107.46350860595703,683900
2024-01-19,108.07066360591438,109.51017073299198,106.73887520747034,109.20659637451172,923900
2024-01-22,109.10865720168141,111.19447641202018,109.10865720168141,111.16509246826172,1068800
2024-01-23,111.52743584229508,111.88976315638804,110.46005066981361,111.06718444824219,948200
2024-01-24,112.20311769803637,113.0256888837589,109.60808864971618,110.19564056396484,2376500
2024-01-25,113.57406998247889,114.16162185967183,107.41455124224036,111.48825073242188,2534500
2024-01-26,111.99748350426009,114.0343297986994,110.84196141332531,110.871337890625,2085000
2024-01-29,110.18584633078885,110.92028809415149,109.28493289413473,109.94103240966797,1627000
2024-01-30,109.49057705937808,111.54701999939019,109.4807898816231,111.13572692871094,2146500
2024-01-31,110.87133216187965,111.56660281618525,107.7670933688013,107.89439392089844,1392000
