Date,Open,High,Low,Close,Volume
2023-05-31,15.920091854043307,15.983018561786565,15.380733790006564,15.52456283569336,10726700
2023-06-01,15.797401090556729,15.888346164120945,15.351761903694857,15.78830623626709,7460800
2023-06-02,16.106619478553725,16.506784444041497,15.970200116470664,16.4249324798584,9686600
2023-06-05,16.479502940952557,16.479502940952557,15.933823713962997,16.188472747802734,7093000
2023-06-06,16.20666419669335,16.834195461705594,16.12481221714103,16.652301788330078,12295400
2023-06-07,16.752340910948067,17.070653923166166,16.506785009979847,16.988801956176758,15245000
2023-06-08,16.87057051904177,16.970612197230416,16.61592149771264,16.87966537475586,6480400
2023-06-09,16.825097982681854,16.979707060558017,16.66139404908752,16.797813415527344,7075200
2023-06-12,16.643202501021044,17.09793482875021,16.37036379825001,16.579540252685547,9517100
2023-06-13,16.50678635588029,16.897856511234636,16.434029238698077,16.779626846313477,13346700
2023-06-14,16.91604566028334,17.0342753212632,16.20666249040487,16.37946128845215,8320800
2023-06-15,16.35217596220799,16.779625509430513,16.288513706579028,16.661394119262695,7753600
2023-06-16,16.72505588379231,16.8069078485308,16.361270337546987,16.479501724243164,17528500
2023-06-20,16.406745311015264,16.406745311015264,16.106620271131103,16.25213623046875,7007100
2023-06-21,16.243041392730873,16.279419081606115,15.997485487824031,16.08843231201172,5499200
2023-06-22,16.052052944499923,16.07933751225138,15.58822570072347,15.597320556640625,7546200
2023-06-23,15.460901661610036,15.479091374002467,15.251725173096435,15.41542911529541,11736600
2023-06-26,15.579131437153158,15.806497639727683,15.551848603030752,15.751930236816406,8858800
2023-06-27,15.706453627055952,15.97929230569799,15.606411968709732,15.933819770812988,3835400
2023-06-28,15.92472592166696,15.933820776150998,15.679170054596268,15.797401428222656,5953300
2023-06-29,16.00658034370944,16.224851680960057,15.970200920167809,16.08843231201172,6982500
2023-06-30,16.197568275176074,16.297609962425287,15.997486635344162,16.206663131713867,7588500
2023-07-03,16.224853426232965,16.697775575147055,16.188473998778075,16.634113311767578,4241300
2023-07-05,16.515882441346626,16.75234352345107,16.379463053312,16.488597869873047,7620100
2023-07-06,16.361269053227858,16.37036390800336,15.979293825987801,16.224849700927734,7491600
2023-07-07,16.25213727572298,16.83419421184294,16.25213727572298,16.670490264892578,8389200
2023-07-10,16.534068268019357,16.85238125503321,16.488593992922393,16.78871726989746,5901200
2023-07-11,16.91604472791043,17.03427438237374,16.725056228034184,17.016084671020508,5445400
2023-07-12,17.27983218562572,17.52538811195195,17.116128234741566,17.179790496826172,6345200
2023-07-13,17.261639255183912,17.52538484571285,17.20707185994787,17.49810028076172,6131700
2023-07-14,17.71637304474168,17.71637304474168,17.116126444074503,17.234357833862305,8047700
2023-07-17,17.234355264996136,17.598140766530033,17.179786138766477,17.461721420288086,5433700
2023-07-18,17.46172746985693,17.96193249092747,17.416253182244432,17.86189079284668,5532500
2023-07-19,18.12563133173492,18.307523226752437,17.798223492170695,18.207483291625977,8669600
2023-07-20,18.27114736537129,18.55308095832301,18.05287602876354,18.50760841369629,10674300
2023-07-21,18.75316438253055,18.807731783204012,17.607238560389522,17.93464469909668,12963600
2023-07-24,18.143824174472684,18.398473218399886,18.043782487406133,18.18929672241211,7794300
2023-07-25,18.325712314159528,18.453038544479558,18.07106332285177,18.13472557067871,6688700
2023-07-26,18.389375070033623,18.5621738436708,18.243860861075852,18.398469924926758,7745000
2023-07-27,18.516705195454865,18.607650294167396,18.116540169386777,18.152917861938477,5404100
2023-07-28,18.380282791514656,18.44394678469042,18.16201144748279,18.416662216186523,4619000
2023-07-31,18.462132903493057,18.589459142358255,18.371187820303117,18.52579689025879,5374100
2023-08-01,18.425756445635084,18.51670326955491,18.24386279779543,18.50760841369629,6832400
2023-08-02,18.262050627864124,18.498511651825126,18.180198668236617,18.42575454711914,9114700
2023-08-03,18.34390628310052,18.653124474063368,18.207486901126686,18.64402961730957,7033300
2023-08-04,18.580364221125365,18.96233946703199,18.54398480024556,18.744068145751953,7428900
2023-08-07,18.862298887022188,19.116949643934625,18.77135206422015,19.080570220947266,7619800
2023-08-08,18.4985127371763,19.0532867772757,18.27114655479671,19.0078125,8611500
2023-08-09,18.907772070378545,18.971434322251937,18.671311038658608,18.744068145751953,6060500
2023-08-10,18.898677831682736,18.998717773033235,18.734973901715698,18.81682586669922,5667500
2023-08-11,18.734976485188888,18.935058130146608,18.625839938605957,18.75316619873047,4138200
2023-08-14,18.607648422789165,18.607648422789165,18.38028222954101,18.453041076660156,4501500
2023-08-15,18.189296141000796,18.271148112408618,17.943740226777336,17.952835083007812,5476900
2023-08-16,17.84369715014366,17.925547372539288,17.661803526747224,17.725465774536133,6008500
2023-08-17,17.84369973693424,17.943739683105473,17.752752912051516,17.825510025024414,6373100
2023-08-18,17.689088820202073,17.97102238689471,17.570857439718363,17.77094078063965,5633300
